Date Posted,Link,Text,Region,Label
3/12/2020,https://www.poynter.org/?ifcn_misinformation=most-affected-countries-by-covid-19-are-along-the-same-40-degree-north-latitude, Most countries affected by COVID-19 are along the same 40-degree north latitude.		,India,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=indian-president-ramnath-kovind-pouring-gaumutra-cow-urine-on-globe-to-prevent-coronavirus, Indian President Ramnath Kovind pouring gaumutra (cow urine) on globe to prevent coronavirus.		,India,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=a-worker-of-prince-hotel-in-mehdipatnam-hyderbad-india-has-tested-positive-for-coronavirus," A worker at the Prince hotel in Mehdipatnam (Hyderbad, India) has tested positive for coronavirus.		",India,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=drinking-water-every-15-minutes-will-protect-you-from-getting-coronavirus, Drinking water every 15 minutes will protect you from getting coronavirus.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=you-can-check-for-coronavirus-by-holding-your-breath-for-10-seconds, You can check for coronavirus by holding your breath for 10 seconds.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=elderly-people-are-left-to-die-in-an-italian-hospital-near-milan, Elderly people are left to die in an Italian hospital near Milan.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=airports-and-train-stations-in-lithuania-are-being-closed-down, Airports and train stations in Lithuania are being closed down.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=covid-19-is-cured-with-hot-water-and-baking-soda, COVID-19 is cured with hot water and baking soda.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=a-doctor-from-north-macedonia-states-that-the-case-of-the-new-coronavirus-is-a-conspiracy-against-humanity-or-a-conspiracy-of-the-pharmaceutical-industry-for-profit-and-that-the-new-coronavirus-is-no," A doctor from North Macedonia states that the new coronavirus outbreak  is a conspiracy against humanity or a conspiracy of the pharmaceutical industry for profit, and that the new coronavirus is not dangerous.		",Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=iranians-have-published-report-saying-that-coronavirus-is-a-biological-warfare, Iranians have published a report saying that coronavirus is a biological warfare.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=prime-minister-ana-brnabic-claimed-that-the-number-of-respirators-is-a-state-secret-in-all-countries, Prime Minister Ana Brnabic claimed that the number of respirators is a state secret in all countries.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=viral-audio-from-whatsapp-in-which-a-doctor-from-hospital-fundacion-jimenez-diaz-in-madrid-claims-that-there-are-two-young-patinents-in-very-bad-condition-because-of-coronavirus-and-there-are-no-more, Viral audio from WhatsApp in which a doctor from the hospital Fundaci¢n Jimnez D¡az in Madrid claims that there are two young patients in very bad condition because of coronavirus and there are no more respirators in intensive care units.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=zamora-has-cancelled-holy-week-due-to-coronavirus, Zamora has canceled Holy week due to the coronavirus.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=catalonia-valencia-and-aragon-cancel-classes-in-schools-colleges-and-universities-because-of-coronavirus-outbreak," Catalonia, Valencia and Aragon cancel classes in schools, colleges and universities because of coronavirus outbreak.		",Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=tuit-reports-that-brazilian-president-jair-bolsonaro-has-tested-positive-for-the-coronavirus, Tuit reports that Brazilian president Jair Bolsonaro has tested positive for the coronavirus.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=spain-ex-king-juan-carlos-i-has-the-coronavirus, Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=china-has-announced-the-sucess-of-egyptian-serum-form-dr-hala-ealth-minister-of-egypt-against-coronavirus," China has announced the success of Egyptian serum form Dr. Hala, Health Minister of Egypt, against coronavirus		",Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=podemos-spokesman-pablo-echenique-is-not-in-intensive-care-after-getting-infected-with-covid, Podemos spokesman Pablo Echenique is not in intensive care after getting infected with COVID-19.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=education-ministry-announces-all-students-are-passing-the-actual-course-without-making-exams-because-of-coronavirus, Education Ministry announces all students are passing the actual course without making exams because of coronavirus.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=private-health-insurance-for-public-workers-does-not-cover-expenses-related-to-coronavirus, Private health insurance for public workers does not cover expenses related to coronavirus.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=spain-ex-king-juan-carlos-i-has-the-coronavirus-2, Spain ex-King Juan Carlos I has the coronavirus.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=live-stream-about-the-infected-foreigners-coming-to-ukraine-from-italy-which-went-viral," Live stream about the infected foreigners coming to Ukraine from Italy, which went viral.		",Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=the-new-coronavirus-dies-when-a-temperature-around-is-26-27-degrees-celsius, The new coronavirus dies when a temperature around is 26-27 degrees Celsius.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=the-new-coronavirus-dies-when-a-temperature-around-is-26-27-degrees-celsius-2, The new coronavirus dies at a temperature of about 26-27 degrees Celsius.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=drinking-alcohol-and-smoking-helps-preventing-the-new-coronavirus-from-infecting-the-organism, Drinking alcohol and smoking helps preventing the new coronavirus from infecting the organism.		,Europe,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=of-the-trump-administrations-european-travel-restrictions-that-exempt-the-u-k-well-you-can-just-get-into-the-chunnel-and-youll-be-in-the-u-k, Of the Trump administration's European travel restrictions that exempt the U.K.,United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=donald-trump-claims-joe-biden-was-in-charge-of-the-h1n1-swine-flu-epidemic-which-killed-thousands-of-people-the-response-was-one-of-the-worst-on-record-our-response-is-one-of-the-best-with," Donald Trump claims Joe Biden ""was in charge of the H1N1 Swine Flu epidemic which killed thousands of people. The response was one of the worst on record. Our response is one of the best, with fast action of border closings and a 78% approval rating, the highest on record. His was lowest!""		",United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=during-the-2009-swine-flu-outbreak-biden-made-reckless-comments-unsupported-by-science-the-experts-the-obama-admin-had-to-clean-up-his-mess-apologize-for-his-ineptitude," ""During the 2009 swine flu outbreak, Biden made reckless comments unsupported by science & the experts. The Obama Admin had to clean up his mess & apologize for his ineptitude.""		",United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=u-s-presidential-election-canceled-due-to-coronavirus, The U.S. presidential election is canceled due to coronavirus.		,United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=australian-hospital-staff-rolled-in-a-wilson-volleyball-to-keep-tom-hanks-company-in-quarantine, Australian hospital staff rolled in a Wilson volleyball to keep Tom Hanks company in quarantine.		,United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=a-former-and-controversial-cia-officer-said-coronavirus-was-made-in-a-lab, A former and controversial CIA officer said coronavirus was made in a lab.		,United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=says-tom-hanks-has-a-volleyball-to-keep-him-company-while-hes-quarantined, Says Tom Hanks has a volleyball to keep him company while he's quarantined.		,United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=says-if-you-donate-blood-they-have-to-test-you-for-coronavirus," If you donate blood, ""they HAVE to test you"" for coronavirus.		",United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=says-nancy-pelosi-was-caught-trying-to-include-abortion-funding-in-bill-to-combat-coronavirus," Says Nancy Pelosi was ""caught trying to include abortion funding in bill to combat coronavirus.""		",United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=the-simpsons-predicted-tom-hanks-getting-coronavirus-in-2007," In 2007, ""The Simpsons"" predicted Tom Hanks would contract coronavirus in 2007.		",United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=the-cdc-can-detain-anyone-with-a-fever-indefinitely-vaccination-is-a-way-people-could-get-out-of-detention," ""The CDC can detain anyone with a fever indefinitely. Vaccination (is) a way people could get out of detention.""		",United States,0
3/12/2020,https://www.poynter.org/?ifcn_misinformation=says-covid-19-came-to-the-united-states-in-2019, COVID-19 came to the United States in 2019.		,United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=image-showing-italian-doctors-exhausted-and-sleeping, Image showing Italian doctors exhausted and sleeping.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=propolis-cures-covid-19, Propolis cures COVID-19.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=a-secret-invasion-of-40-thousand-american-troops-immune-to-covid-19-is-ongoing-in-europe," A secret invasion of 40,000 American troops immune to COVID-19 is ongoing in Europe.		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=covid-19-is-a-human-made-and-an-american-biological-weapon," COVID-19 is human-made, and an American biological weapon		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=croatian-president-tells-people-to-buy-in-bulk-for-at-least-2-weeks, Croatian president tells people to buy in bulk for at least 2 weeks.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=get-the-disease-now-to-gain-immunity-infograph-mimicking-official-information, Get the disease now to gain immunity. Infograph mimicking official information.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=denmark-has-more-coronavirus-cases-per-capita-than-china, Denmark has more coronavirus cases per capita than China.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-outbreak-is-over-in-china, The coronavirus outbreak is over in China.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=a-photo-showing-full-vegan-supermarkets-shelves-next-to-empty-ones-with-a-caption-saying-even-at-a-time-of-coronavirus-no-one-wants-to-eat-vegan," A photo shows full vegan supermarket shelves, next to empty ones, with a caption saying ""even at a time of coronavirus, no one wants to eat vegan"".		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=after-the-closure-of-schools-in-france-president-emmanuel-macron-announced-classes-next-summer-to-catch-up," After the closure of schools in France, President Emmanuel Macron announced classes next summer to catch up.		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=people-panicking-about-a-covid-19-case-at-the-dakar-airport, People are panicked about a COVID-19 case at the Dakar Airport.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=picture-showing-the-mecca-totally-empty, Saddam Hussein explaining what is coronavirus about.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=saddam-hussein-explaining-what-is-coronavirus-about, Saddam Hussein explaining what is coronavirus about.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=picture-showing-the-mecca-totally-empty-2, Picture shows the Mecca totally empty.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=saddam-hussein-explaining-what-is-coronavirus-about-2, Saddam Hussein explains what coronavirus is about.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=we-can-neutralise-the-new-coronavirus-sars-cov-2-by-exposing-ourselves-to-the-sun-and-drinking-hot-beverages-the-use-of-a-mask-is-not-effective-and-the-virus-itself-is-a-threat-to-our-life-only-if-we, We can neutralise the new coronavirus SARS-CoV-2 by exposing ourselves to the sun and drinking hot beverages. The use of a mask is not effective and the virus itself is a threat to our life only if we are part of a high risk group.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=the-greek-government-and-parliament-knew-about-the-new-coronavirus-pandemic-before-it-occured-and-thus-in-the-summer-of-2019-rushed-to-make-the-new-penal-codes-instructions-regarding-the-protective," The Greek government and parliament knew about the new coronavirus pandemic before it occured and thus, in the summer of 2019, rushed to make the new penal codes instructions regarding the protective measures in case of a disease outbreak official.		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=books-predicted-the-coronavirus-before-it-happened, Books predicted the coronavirus before it happened.		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=a-viral-message-listing-false-and-unrelated-statements-about-coronavirus-has-falsely-been-attributed-to-the-united-nations-international-childrens-emergency-fund-unicef, A viral message listing false and unrelated statements about coronavirus has falsely been attributed to the United Nations International Children's Emergency Fund (UNICEF).		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=aajtak-news-channel-has-run-a-news-claiming-that-consuming-a-herbal-plant-tulsi-will-cure-coronavirus, Aajtak news channel claims that consuming the herbal plant Tulsi will cure coronavirus.		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=india-announced-holidays-for-4-states, India announced holidays for four states.		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=israel-and-usa-have-come-up-with-a-vaccine, Israel and USA have come up with a vaccine.		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=indian-ministry-of-health-and-family-welfare-as-issued-an-office-memorandum-declaring-compulsory-holiday-in-four-indian-states, Indian Ministry of Health and Family Welfare issued an office memorandum declaring compulsory holiday in four Indian states.		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=israel-has-manufactured-the-coronavirus-covid-19-vaccine, Israel has manufactured the coronavirus vaccine		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=central-government-has-announced-blanket-holiday-fro-schools-colleges-in-4-states-in-india, Central government has announced blanket holiday for schools/colleges in 4 states in India.		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=covid-19-breeds-rapidly-in-toilet-paper, COVID-19 Breeds Rapidly In Toilet Paper.		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=staff-of-gold-coast-hospital-in-australia-has-gifted-a-volleyball-to-tom-hanks-in-quarantine, Staff of Gold Coast Hospital in Australia has gifted a volleyball to Tom Hanks in quarantine.		,India,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=the-health-service-in-ireland-is-asking-people-to-stockpile-food, The health service in Ireland is asking people to stockpile food.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=ireland-is-going-into-a-status-red-lockdown-with-the-military-patrolling-the-streets, Ireland is going into a 'Status Red' lockdown with the military patrolling the streets.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=a-photo-claimed-that-a-lithuanian-town-of-mazeikiai-is-being-cut-off-from-the-rest-of-the-country-due-to-outbreak-of-covid-19, A photo claimed that a Lithuanian town of Mazeikiai is being cut off from the rest of the country due to outbreak of COVID-19.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=a-facebook-post-claimed-that-a-message-from-stanford-hospital-gives-advice-to-drink-water-every-15-minutes-in-order-to-prevent-covid-19, A Facebook post claimed that a message from Stanford hospital gives advice to drink water every 15 minutes in order to prevent COVID-19		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=an-image-on-facebook-claimed-that-hundreds-of-infected-people-are-hidden-in-lithuanian-hospitals-and-were-taken-to-crematoriums," An image claims that hundreds of infected people are hidden in Lithuanian hospitals, and were taken to crematoriums.		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=advice-about-coronavirus-prevention-and-remedies-allegedly-from-stanford-hospital," Advice about coronavirus prevention and remedies, allegedly from Stanford Hospital.		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=an-article-about-an-italian-doctor-working-in-china-gives-advice-on-avoiding-infection," An article about ""An Italian doctor working in China gives advice on avoiding infection.""		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=a-post-says-that-if-you-hold-your-breath-you-can-tell-if-you-are-infected-with-covid-19-or-not, A post says that if you hold your breath you can tell if you are infected with COVID-19 or not.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=they-are-not-looking-for-volunteers-to-be-infected-with-sars-cov-2-in-british-laboratories-for-4000-euros," They are not looking for volunteers to be infected with COVID-19 in British laboratories for 4,000 euros.		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=spanish-ministry-of-interior-is-closing-off-madrid, Spanish Ministry of Interior is closing off Madrid.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=drinking-hot-beverages-prevents-coronavirus-infection, Drinking hot beverages prevents coronavirus infection.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=audio-from-whatsapp-that-says-there-are-a-doctor-and-two-nurses-hospitalized-on-the-icu-in-terrassa-barcelona, Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=film-coronavirus-predicted-the-current-pandemic," Film ""Coronavirus"" predicted the current pandemic		",Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=audio-from-whatsapp-that-says-there-are-a-doctor-and-two-nurses-hospitalized-on-the-icu-in-terrassa-barcelona-2, Audio from WhatsApp that says there are a doctor and two nurses hospitalized on the ICU in Terrassa (Barcelona)		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=sex-helps-to-prevent-coronavirus, Sex helps prevent coronavirus.		,Europe,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=a-post-shared-more-than-165000-times-on-facebook-includes-a-video-of-a-woman-turning-a-baby-wipe-into-a-face-mask-to-protect-against-coronavirus," A post shared more than 165,000 times on Facebook includes a video of a woman turning a baby wipe into a face mask to ""protect against coronavirus.""		",United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=president-trump-covid-19-coronavirus-u-s-cases-1329-u-s-deaths-38-panic-level-mass-hysteria-president-obama-h1n1-virus-u-s-cases-60-8-million-u-s-deaths-12469-panic-level," ""President Trump, COVID-19 coronavirus",United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=a-misleading-chart-being-spread-on-facebook-erroneously-dubbing-the-new-coronavirus-the-least-deadly-virus," A misleading chart being spread on Facebook, erroneously dubbing the new coronavirus the ""least deadly virus.""		",United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=coronavirus-scare-began-after-impeachment, The coronavirus scare began after impeachment.		,United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=supermarkets-are-recalling-coronavirus-infected-toilet-paper, Supermarkets are recalling coronavirus-infected toilet paper.		,United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=man-did-pass-along-coronavirus-infection-at-a-walmart-in-louisiana, Man did pass along coronavirus infection at a WalMart in Louisiana.		,United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=nyc-did-implement-citywide-quarantine, NYC did implement a citywide quarantine.		,United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=its-actually-the-safest-time-to-fly," ""It's actually the safest time to fly.""		",United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=drinking-water-a-lot-and-gargling-with-warm-water-salt-or-vinegar-eliminates-the-coronavirus," Drinking ""water a lot and gargling with warm water and salt or vinegar eliminates"" the coronavirus.		",United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=in-south-florida-all-children-and-adults-must-remain-in-their-homes-due-to-coronavirus," In South Florida ""all children and adults must remain in their homes"" due to coronavirus.		",United States,0
3/13/20,https://www.poynter.org/?ifcn_misinformation=says-the-new-york-times-exposed-the-real-reason-behind-coronavirus-hype-crash-the-market-to-harm-trumps-re-election-chances," Says The New York Times exposed the ""real reason behind coronavirus hype",United States,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=corporations-invented-the-coronavirus, Corporations invented the coronavirus.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=check-list-of-symptoms-for-covid-19-regular-flu-and-seasonal-cold-photo-comparing-the-symptoms-of-covid-19-regular-flu-and-seasonal-cold-who-given-as-source," Check list of symptoms for COVID-19, regular flu and seasonal cold. Photo comparing the symptoms of COVID-19, regular flu, and seasonal cold. WHO given as source.		",Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=quotes-by-finnish-national-health-authorities-between-20th-of-january-and-3rd-of-march-taken-out-of-context, Quotes by Finnish national health authorities between January 20 and March 3 are taken out of context.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=37-000-us-soldiers-are-entering-the-eu-while-everybody-is-busy-with-the-coronavirus-the-soldiers-are-immune, 37.000 US soldiers are entering the EU while everybody is busy with the coronavirus; the soldiers are immune.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=the-university-hospital-in-vienna-found-out-that-ibuprofen-speeds-up-the-spreading-of-the-coronavirus, The University hospital in Vienna found out that Ibuprofen speeds up the spreading of the coronavirus.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=drinking-lots-of-water-and-gargling-with-warm-water-and-salt-or-vinegar-eliminates-the-novel-coronavirus-spread-the-information-as-you-can-save-someone-with-this-information, Drinking lots of water and gargling with warm water and salt or vinegar eliminates the novel coronavirus. Spread the information as you can save someone.		,India,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=eating-salt-on-the-onion-will-eliminate-the-coronavirus, Eating salt on the onion will eliminate the coronavirus.		,India,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=after-husband-tested-positive-for-coronavirus-wife-fled-from-bangalore-to-agra-in-india-2," After husband tested positive for coronavirus, wife fled from Bangalore to Agra in India.		",India,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=multiple-facebook-and-twitter-posts-shared-hundreds-of-times-claim-the-world-health-organization-who-reported-that-no-vegetarian-has-contracted-the-novel-coronavirus, Multiple Facebook and Twitter posts shared hundreds of times claim the World Health Organization (WHO) reported that no vegetarian has contracted the novel coronavirus.		,India,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=ireland-is-going-to-go-into-a-full-lockdown, Ireland is going into a full lockdown.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=leaving-half-an-onion-in-your-home-will-catch-the-coronavirus-and-prevent-people-from-getting-it," Leaving half an onion in your home will ""catch"" the coronavirus and prevent people from getting it.		",Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=an-american-soldier-has-been-paid-to-spread-sars-cov-2-in-europe, An American soldier has been paid to spread COVID-19 in Europe.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=a-photo-claimed-that-military-vehicles-are-combating-covid-19-in-palermo-italy," A photo claims that military vehicles are combating COVID-19 in Palermo, Italy.		",Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=a-cuban-vaccine-cured-1-500-people-infected-with-the-new-coronavirus, A Cuban vaccine cured 1.500 people infected with the new coronavirus.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=the-simpsons-had-already-predicted-the-coronavirus-pandemic, The Simpsons had already predicted the coronavirus pandemic.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=a-post-says-that-if-you-drink-water-with-lemon-it-prevents-the-new-coronavirus-2," If you drink water with lemon, it prevents the new coronavirus.		",Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=viral-image-with-differences-between-a-cold-the-flu-and-covid-19," Viral image with differences between a cold, the flu and COVID-19.		",Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=catalonia-universities-give-all-course-credits-to-its-students-after-clases-being-suspended, Catalonia universities give all course credits to its students after classes being suspended.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=spanish-home-office-has-not-issued-a-statement-announcing-the-complete-closure-of-madrid-the-basque-country-and-la-rioja," Spanish home office has not issued a statement announcing the complete closure of Madrid, the Basque Country and La Rioja.		",Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=felipe-gonzalez-ex-prime-minister-of-spain-says-that-the-spanish-coalition-government-cannot-face-the-covid-crisis," Felipe Gonzalez, ex-prime minister of Spain, says the Spanish coalition government cannot face the COVID-19 crisis.		",Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=the-current-coronavirus-has-been-manufactured-in-wuhan," The current coronavirus has been ""manufactured"" in Wuhan.		",Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=astrologers-had-predicted-the-appearance-of-a-coronavirus-in-2020, Astrologers had predicted the appearance of a coronavirus in 2020.		,Europe,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=says-that-over-a-45-minute-period-that-we-had-the-press-conference-on-the-coronavirus-on-march-13-2020-the-stock-market-set-an-all-time-record," Says that ""over a 45-minute period that we had the press conference"" on the coronavirus on March 13, 2020, the stock market set ""an all-time record.""		",United States,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=italy-has-decided-not-to-treat-their-elderly-for-this-virus," ""Italy has decided not to treat their elderly for this virus.""		",United States,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=curfew-issued-for-bossier-city-due-to-coronavirus, Curfew issued for Bossier city due to coronavirus.		,United States,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=ceo-resignations-are-linked-to-global-conspiracy, CEO Resignations Are Linked To Global Conspiracy.		,United States,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=coronavirus-found-in-crab-legs, Coronavirus is found in crab legs.		,United States,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=military-on-streets-of-philadelphia-preparing-to-invoke-martial-law-and-bring-citizens-to-fema-camps, Military on streets of Philadelphia preparing to invoke martial law and bring citizens to FEMA camps.		,United States,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=article-overstates-threat-of-coronavirus, Article overstates threat of coronavirus.		,United States,0
3/14/20,https://www.poynter.org/?ifcn_misinformation=says-kitchen-worker-in-viral-video-is-potentially-spreading-coronavirus-by-blowing-into-food-containers, Says kitchen worker in viral video is potentially spreading coronavirus by blowing into food containers.		,United States,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=dettol-is-an-effective-disinfectant-for-covid-19, Dettol is an effective disinfectant for COVID-19.		,Europe,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=covid-19-arrived-in-the-us-by-train, COVID-19 arrived in the U.S. by train.		,Europe,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-turned-his-hotels-into-hospitals, Cristiano Ronaldo turned his hotels into hospitals.		,Europe,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=in-france-a-picture-showing-policemen-spraying-tear-gas-on-nurses-and-a-text-criticizing-macrons-treatment-towards-health-employees," In France, a picture shows policemen spraying tear gas on nurses and a text criticizes Macron's treatment toward health employees.		",Europe,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=cristiano-ronaldo-transformed-some-of-his-hotels-into-hospitals-to-fight-covid-19, Cristiano Ronaldo transformed some of his hotels into hospitals to fight COVID-19.		,Europe,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=a-video-shows-an-italian-doctor-who-says-that-nobody-died-only-from-coronavirus-in-italy-that-its-not-more-dangerous-than-a-flu," A video shows an Italian doctor who says that nobody died from coronavirus in Italy, that it's not more dangerous than a flu.		",Europe,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=supermarkets-in-germany-will-only-open-on-two-days-a-week-a-screenshot-shows-a-report-about-this-from-the-media-outlet-focus, Supermarkets in Germany will only open two days a week. A screenshot shows a report from the media outlet Focus.		,Europe,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=specific-compounds-can-be-used-effectively-to-prevent-and-or-treat-every-viral-infection-including-the-new-coronavirus, Specific compounds can be used effectively to prevent and/or treat every viral infection including the new coronavirus.		,Europe,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=chinese-intelligence-officer-reveals-coronavirus-is-a-bioweapon, Chinese intelligence officer reveals coronavirus is a bioweapon.		,India,0
3/15/20,https://www.poynter.org/?ifcn_misinformation=indian-daily-reports-that-wife-of-a-positive-patient-ran-away-did-not-comply-with-the-authorities-and-tested-positive," Indian Daily Reports That Wife Of A Positive Patient Ran Away, did not comply with the authorities and tested positive.		",India,0
